지역명,규모구분,연도,월,분양가격(제곱미터)
서울,전용면적 60제곱미터이하,2023,3,"9,491"
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,3,8983
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,3,"8,586"
서울,전용면적 102제곱미터초과,2023,3,10854
인천,모든면적,2023,3,"4,967"
인천,전용면적 60제곱미터이하,2023,3,5167
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,3,"4,770"
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,3,4659
인천,전용면적 102제곱미터초과,2023,3,"4,440"
경기,모든면적,2023,3,5516
경기,전용면적 60제곱미터이하,2023,3,"5,991"
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,3,5456
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,3,"6,217"
경기,전용면적 102제곱미터초과,2023,3,6524
부산,모든면적,2023,3,"5,818"
부산,전용면적 60제곱미터이하,2023,3,6290
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,3,"5,805"
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,3,4691
부산,전용면적 102제곱미터초과,2023,3,"4,856"
대구,모든면적,2023,3,5178
대구,전용면적 60제곱미터이하,2023,3,"5,292"
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,3,5156
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,3,"4,987"
대구,전용면적 102제곱미터초과,2023,3,5723
광주,모든면적,2023,3,"5,046"
광주,전용면적 60제곱미터이하,2023,3,4583
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,3,"4,980"
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,3,
광주,전용면적 102제곱미터초과,2023,3,"5,724"
대전,모든면적,2023,3,4714
대전,전용면적 60제곱미터이하,2023,3,"4,924"
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,3,4686
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,3,
대전,전용면적 102제곱미터초과,2023,3,5131
울산,모든면적,2023,3,"5,583"
울산,전용면적 60제곱미터이하,2023,3,6034
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,3,"5,511"
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,3,6843
울산,전용면적 102제곱미터초과,2023,3,"5,316"
세종,모든면적,2023,3,3721
세종,전용면적 60제곱미터이하,2023,3,"3,724"
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3717
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,3,
세종,전용면적 102제곱미터초과,2023,3,
강원,모든면적,2023,3,"3,921"
강원,전용면적 60제곱미터이하,2023,3,3261
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,3,"3,653"
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3625
강원,전용면적 102제곱미터초과,2023,3,"4,262"
충북,모든면적,2023,3,3223
충북,전용면적 60제곱미터이하,2023,3,"3,332"
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3212
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,3,"3,219"
충북,전용면적 102제곱미터초과,2023,3,3329
충남,모든면적,2023,3,"3,557"
충남,전용면적 60제곱미터이하,2023,3,3786
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,3,"3,619"
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3988
충남,전용면적 102제곱미터초과,2023,3,"3,880"
전북,모든면적,2023,3,3226
전북,전용면적 60제곱미터이하,2023,3,"2,802"
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3209
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,3,"3,332"
전북,전용면적 102제곱미터초과,2023,3,3521
전남,모든면적,2023,3,"3,316"
전남,전용면적 60제곱미터이하,2023,3,3264
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,3,"3,251"
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3400
전남,전용면적 102제곱미터초과,2023,3,"3,420"
경북,모든면적,2023,3,3792
경북,전용면적 60제곱미터이하,2023,3,"3,732"
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3788
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,3,"3,629"
경북,전용면적 102제곱미터초과,2023,3,4050
경남,모든면적,2023,3,"3,625"
경남,전용면적 60제곱미터이하,2023,3,4316
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,3,"3,597"
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,3,4719
경남,전용면적 102제곱미터초과,2023,3,"4,022"
제주,모든면적,2023,3,7194
제주,전용면적 60제곱미터이하,2023,3,"7,381"
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,3,6993
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,3,"6,639"
제주,전용면적 102제곱미터초과,2023,3,6639
서울,모든면적,2023,4,"9,286"
서울,전용면적 60제곱미터이하,2023,4,9496
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"9,011"
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,4,8586
서울,전용면적 102제곱미터초과,2023,4,"10,854"
인천,모든면적,2023,4,4969
인천,전용면적 60제곱미터이하,2023,4,"5,170"
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,4,4771
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,4,"4,659"
인천,전용면적 102제곱미터초과,2023,4,4440
경기,모든면적,2023,4,"5,798"
경기,전용면적 60제곱미터이하,2023,4,6148
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"5,771"
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,4,6045
경기,전용면적 102제곱미터초과,2023,4,"6,844"
부산,모든면적,2023,4,5870
부산,전용면적 60제곱미터이하,2023,4,"6,309"
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,4,5856
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,4,"4,691"
부산,전용면적 102제곱미터초과,2023,4,4575
대구,모든면적,2023,4,"5,178"
대구,전용면적 60제곱미터이하,2023,4,5292
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"5,156"
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,4,4987
대구,전용면적 102제곱미터초과,2023,4,"5,723"
광주,모든면적,2023,4,5046
광주,전용면적 60제곱미터이하,2023,4,"4,583"
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,4,4980
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,4,
광주,전용면적 102제곱미터초과,2023,4,5724
대전,모든면적,2023,4,"4,895"
대전,전용면적 60제곱미터이하,2023,4,4924
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"4,852"
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,4,
대전,전용면적 102제곱미터초과,2023,4,"5,721"
울산,모든면적,2023,4,5583
울산,전용면적 60제곱미터이하,2023,4,"6,034"
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,4,5511
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,4,"6,843"
울산,전용면적 102제곱미터초과,2023,4,5316
세종,모든면적,2023,4,"3,721"
세종,전용면적 60제곱미터이하,2023,4,3724
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"3,717"
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,4,
세종,전용면적 102제곱미터초과,2023,4,
강원,모든면적,2023,4,3930
강원,전용면적 60제곱미터이하,2023,4,"3,261"
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3671
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,4,"3,625"
강원,전용면적 102제곱미터초과,2023,4,4265
충북,모든면적,2023,4,"3,271"
충북,전용면적 60제곱미터이하,2023,4,3332
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"3,248"
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3305
충북,전용면적 102제곱미터초과,2023,4,"3,392"
충남,모든면적,2023,4,3560
충남,전용면적 60제곱미터이하,2023,4,"3,786"
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3624
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,4,"3,988"
충남,전용면적 102제곱미터초과,2023,4,3880
전북,모든면적,2023,4,"3,316"
전북,전용면적 60제곱미터이하,2023,4,2785
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"3,299"
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3332
전북,전용면적 102제곱미터초과,2023,4,"3,587"
전남,모든면적,2023,4,3315
전남,전용면적 60제곱미터이하,2023,4,"3,264"
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3254
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,4,"3,400"
전남,전용면적 102제곱미터초과,2023,4,3471
경북,모든면적,2023,4,"3,792"
경북,전용면적 60제곱미터이하,2023,4,3732
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"3,788"
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3629
경북,전용면적 102제곱미터초과,2023,4,"4,050"
경남,모든면적,2023,4,3617
경남,전용면적 60제곱미터이하,2023,4,"4,303"
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3587
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,4,"4,650"
경남,전용면적 102제곱미터초과,2023,4,4079
제주,모든면적,2023,4,"7,194"
제주,전용면적 60제곱미터이하,2023,4,7381
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,4,"6,993"
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,4,6639
제주,전용면적 102제곱미터초과,2023,4,"6,639"
서울,모든면적,2023,5,9414
서울,전용면적 60제곱미터이하,2023,5,"9,600"
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,5,9011
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,5,"8,586"
서울,전용면적 102제곱미터초과,2023,5,10854
인천,모든면적,2023,5,"4,991"
인천,전용면적 60제곱미터이하,2023,5,5175
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,5,"4,809"
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,5,4659
인천,전용면적 102제곱미터초과,2023,5,"4,440"
경기,모든면적,2023,5,5807
경기,전용면적 60제곱미터이하,2023,5,"6,127"
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,5,5777
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,5,"6,310"
경기,전용면적 102제곱미터초과,2023,5,6706
부산,모든면적,2023,5,"6,089"
부산,전용면적 60제곱미터이하,2023,5,6417
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,5,"6,070"
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,5,4822
부산,전용면적 102제곱미터초과,2023,5,"4,804"
대구,모든면적,2023,5,5469
대구,전용면적 60제곱미터이하,2023,5,"5,292"
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,5,5499
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,5,"4,896"
대구,전용면적 102제곱미터초과,2023,5,6527
광주,모든면적,2023,5,"5,508"
광주,전용면적 60제곱미터이하,2023,5,5455
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,5,"5,396"
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,5,
광주,전용면적 102제곱미터초과,2023,5,"7,561"
대전,모든면적,2023,5,4895
대전,전용면적 60제곱미터이하,2023,5,"4,924"
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,5,4852
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,5,
대전,전용면적 102제곱미터초과,2023,5,5721
울산,모든면적,2023,5,"5,415"
울산,전용면적 60제곱미터이하,2023,5,6049
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,5,"5,371"
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,5,6843
울산,전용면적 102제곱미터초과,2023,5,"5,165"
세종,모든면적,2023,5,3721
세종,전용면적 60제곱미터이하,2023,5,"3,724"
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,5,3717
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,5,
세종,전용면적 102제곱미터초과,2023,5,
강원,모든면적,2023,5,"3,930"
강원,전용면적 60제곱미터이하,2023,5,3261
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,5,"3,671"
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,5,3625
강원,전용면적 102제곱미터초과,2023,5,"4,265"
충북,모든면적,2023,5,3196
충북,전용면적 60제곱미터이하,2023,5,"3,356"
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,5,3175
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,5,"3,302"
충북,전용면적 102제곱미터초과,2023,5,3266
충남,모든면적,2023,5,"3,563"
충남,전용면적 60제곱미터이하,2023,5,3786
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,5,"3,628"
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,5,3975
충남,전용면적 102제곱미터초과,2023,5,"3,889"
전북,모든면적,2023,5,3316
전북,전용면적 60제곱미터이하,2023,5,"2,785"
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,5,3299
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,5,"3,332"
전북,전용면적 102제곱미터초과,2023,5,3587
전남,모든면적,2023,5,"3,402"
전남,전용면적 60제곱미터이하,2023,5,3264
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,5,"3,339"
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,5,
전남,전용면적 102제곱미터초과,2023,5,"3,603"
경북,모든면적,2023,5,3729
경북,전용면적 60제곱미터이하,2023,5,"3,670"
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,5,3719
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,5,"3,321"
경북,전용면적 102제곱미터초과,2023,5,4050
경남,모든면적,2023,5,"3,496"
경남,전용면적 60제곱미터이하,2023,5,3929
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,5,"3,462"
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,5,4650
경남,전용면적 102제곱미터초과,2023,5,"4,079"
제주,모든면적,2023,5,7194
제주,전용면적 60제곱미터이하,2023,5,"7,381"
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,5,6993
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,5,"6,639"
제주,전용면적 102제곱미터초과,2023,5,6639
서울,모든면적,2023,6,"9,675"
서울,전용면적 60제곱미터이하,2023,6,9555
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,6,"9,325"
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,6,10057
서울,전용면적 102제곱미터초과,2023,6,"11,911"
인천,모든면적,2023,6,4988
인천,전용면적 60제곱미터이하,2023,6,"5,079"
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,6,4852
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,6,"4,874"
인천,전용면적 102제곱미터초과,2023,6,4440
